Dateofbill,DrugName,Is_Weekend,Lag_7,Lag_14,Lag_30,Quantity_MA,Final_Sales_MA
2022-12-31,557.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,557.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,557.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,557.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,557.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,557.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,557.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,366.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,366.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,366.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,366.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,366.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,366.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,366.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,9.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,9.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,9.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,9.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,9.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,9.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,9.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,542.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,542.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,542.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,542.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,542.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,542.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,542.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,696.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,696.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,696.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,696.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,696.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,696.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,696.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,473.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,473.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,473.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,473.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,473.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,473.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,473.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,152.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,152.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,152.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,152.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,152.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,152.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,152.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,651.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,651.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,651.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,651.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,651.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,651.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,651.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,216.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,216.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,216.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,216.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,216.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,216.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,216.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,325.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,325.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,325.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,325.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,325.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,325.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,325.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,356.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,356.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,356.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,356.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,356.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,356.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,356.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,394.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,394.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,394.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,394.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,394.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,394.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,394.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,265.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,265.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,265.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,265.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,265.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,265.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,265.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,656.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,656.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,656.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,656.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,656.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,656.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,656.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,27.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,27.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,27.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,27.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,27.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,27.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,27.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,412.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,412.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,412.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,412.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,412.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,412.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,412.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,186.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,186.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,186.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,186.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,186.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,186.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,186.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,170.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,170.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,170.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,170.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,170.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,170.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,170.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,291.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,291.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,291.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,291.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,291.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,291.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,291.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,622.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,622.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,622.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,622.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,622.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,622.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,622.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,418.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,418.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,418.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,418.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,418.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,418.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,418.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,82.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,82.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,82.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,82.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,82.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,82.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,82.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,597.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,597.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,597.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,597.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,597.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,597.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,597.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,208.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,208.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,208.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,208.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,208.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,208.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,208.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,668.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,668.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,668.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,668.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,668.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,668.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,668.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,285.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,285.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,285.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,285.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,285.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,285.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,285.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,357.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,357.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,357.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,357.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,357.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,357.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,357.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,14.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,14.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,14.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,14.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,14.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,14.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,14.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,719.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,719.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,719.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,719.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,719.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,719.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,719.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,539.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,539.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,539.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,539.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,539.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,539.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,539.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,483.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,483.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,483.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,483.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,483.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,483.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,483.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,353.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,353.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,353.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,353.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,353.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,353.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,353.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,275.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,275.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,275.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,275.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,275.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,275.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,275.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,462.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,462.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,462.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,462.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,462.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,462.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,462.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,315.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,315.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,315.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,315.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,315.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,315.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,315.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,492.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,492.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,492.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,492.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,492.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,492.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,492.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,43.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,43.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,43.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,43.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,43.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,43.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,43.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,54.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,54.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,54.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,54.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,54.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,54.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,54.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,728.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,728.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,728.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,728.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,728.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,728.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,728.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,15.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,15.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,15.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,15.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,15.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,15.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,15.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,397.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,397.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,397.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,397.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,397.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,397.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,397.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,464.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,464.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,464.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,464.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,464.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,464.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,464.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,187.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,187.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,187.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,187.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,187.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,187.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,187.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,86.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,86.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,86.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,86.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,86.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,86.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,86.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,108.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,108.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,108.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,108.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,108.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,108.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,108.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,650.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,650.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,650.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,650.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,650.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,650.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,650.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,683.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,683.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,683.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,683.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,683.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,683.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,683.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,564.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,564.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,564.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,564.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,564.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,564.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,564.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,486.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,486.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,486.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,486.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,486.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,486.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,486.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,253.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,253.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,253.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,253.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,253.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,253.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,253.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,643.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,643.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,643.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,643.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,643.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,643.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,643.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,612.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,612.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,612.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,612.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,612.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,612.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,612.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,677.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,677.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,677.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,677.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,677.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-05,677.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-06,677.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2022-12-31,310.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-01,310.0,True,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-02,310.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-03,310.0,False,0.0,423.0,143.22,5.0,238.70000000000002
2023-01-04,310.0,False,0.0,423.0,143.22,5.0,238.70000000000002
